target_user,registered_gesture,category,sample_index,performer,performed_gesture,session,role,hand,imitation_target,gesture_score,user_score,gesture_pass,user_pass,accepted
P10,G5,random_impostor,366,X05,G1,20260813,impA,L,P01,0.7743504358067487,0.7056808078341972,0,0,0
P10,G5,random_impostor,367,X05,G1,20260813,impA,L,P01,0.7447546832852459,0.6487405505200909,0,0,0
P10,G5,random_impostor,368,X06,G1,20260813,impA,L,P01,0.7645447306675832,0.6559239326671903,0,0,0
P10,G5,random_impostor,369,X06,G1,20260813,impA,L,P01,0.7939383000482081,0.8553989585335137,0,1,0
P10,G5,random_impostor,370,X07,G1,20260813,impA,L,P01,0.778237924046157,0.6170583850960947,0,0,0
P10,G5,random_impostor,371,X07,G1,20260813,impA,L,P01,0.8044146215501098,0.479093702388898,0,0,0
P10,G5,random_impostor,372,X08,G1,20260813,impA,L,P01,0.8225277029888158,0.7026059881872323,0,0,0
P10,G5,random_impostor,373,X08,G1,20260813,impA,L,P01,0.8273391755095089,0.5641666338424682,0,0,0
P10,G5,random_impostor,374,X09,G1,20260814,impA,R,P01,0.5985258064356216,-0.1171456649225931,0,0,0
P10,G5,random_impostor,375,X09,G1,20260814,impA,R,P01,0.6832099336695134,0.4425227106573162,0,0,0
P10,G5,random_impostor,376,X10,G1,20260814,impA,R,P01,0.6939336327964081,0.47125530348988987,0,0,0
P10,G5,random_impostor,377,X10,G1,20260814,impA,R,P01,0.6856935682914219,0.3102179802547616,0,0,0
P10,G5,random_impostor,378,X11,G1,20260814,impA,R,P01,0.419578979477197,0.6636402905926414,0,0,0
P10,G5,random_impostor,379,X11,G1,20260814,impA,R,P01,0.3705920869540958,0.5068995310480208,0,0,0
P10,G5,random_impostor,380,X12,G1,20260814,impA,R,P01,0.5683230247229125,0.1445472367521805,0,0,0
P10,G5,random_impostor,381,X12,G1,20260814,impA,R,P01,0.5022172018978885,-0.007182262458316161,0,0,0
P10,G5,random_impostor,382,X13,G1,20260814,impA,R,P01,0.45269976860975863,-0.34922617579560356,0,0,0
P10,G5,random_impostor,383,X13,G1,20260814,impA,R,P01,0.5948031075160172,0.03439595151930919,0,0,0
P10,G5,random_impostor,384,X14,G1,20260814,impA,R,P01,0.44707218636232365,0.006375536625358138,0,0,0
P10,G5,random_impostor,385,X14,G1,20260814,impA,R,P01,0.49711849042201917,0.52838168305742,0,0,0
P10,G5,random_impostor,386,X15,G1,20260814,impA,L,P01,0.2350366217551739,0.5767019197953257,0,0,0
P10,G5,random_impostor,387,X15,G1,20260814,impA,R,P01,0.2587586654478343,-0.00323034866535922,0,0,0
P10,G5,random_impostor,388,X16,G1,20260814,impA,R,P01,0.5953460048864713,0.10331178978345149,0,0,0
P10,G5,random_impostor,389,X16,G1,20260814,impA,R,P01,0.6670853730419166,0.517597061665151,0,0,0
P10,G5,random_impostor,390,X17,G1,20260814,impA,R,P01,0.5598887336245895,0.004011659295950196,0,0,0
P10,G5,random_impostor,391,X17,G1,20260814,impA,R,P01,0.5517355169798168,-0.07630526511499064,0,0,0
P10,G5,random_impostor,392,X18,G1,20260814,impA,R,P01,0.4322139200490239,-0.12884685991645542,0,0,0
P10,G5,random_impostor,393,X18,G1,20260814,impA,R,P01,0.3274199934578845,-0.2651740350734578,0,0,0
P10,G5,random_impostor,684,P08,G2,20260813,impA,R,P02,0.7930966619361458,0.4397001596593033,0,0,0
P10,G5,random_impostor,685,P08,G2,20260813,impA,R,P02,0.8039403770252784,0.5838941965586306,0,0,0
P10,G5,random_impostor,686,P08,G2,20260813,impA,R,P02,0.7891192523102428,0.708115722726091,0,0,0
P10,G5,random_impostor,687,P08,G2,20260813,impA,R,P02,0.7953842890399629,0.7129179435146229,0,0,0
P10,G5,random_impostor,688,P08,G2,20260814,impA,R,P02,0.8079904505937695,0.8273695143540112,0,1,0
P10,G5,random_impostor,689,P08,G2,20260814,impA,R,P02,0.8046559202559886,0.7110157371563035,0,0,0
P10,G5,random_impostor,690,P08,G2,20260814,impA,R,P02,0.7989829535433111,0.7188651250770965,0,0,0
P10,G5,random_impostor,691,P08,G2,20260814,impA,R,P02,0.7772692180382417,0.8839755598635257,0,1,0
P10,G5,random_impostor,692,P08,G2,20260815,impA,R,P02,0.7624887038440727,0.7795022051401429,0,0,0
P10,G5,random_impostor,693,P08,G2,20260815,impA,R,P02,0.7870089893146721,0.8966063392034531,0,1,0
P10,G5,random_impostor,694,P08,G2,20260815,impA,R,P02,0.8033855191862658,0.7548593691732093,0,0,0
P10,G5,random_impostor,695,P08,G2,20260815,impA,R,P02,0.78067335621575,0.8114258010647967,0,0,0
P10,G5,random_impostor,696,P08,G2,20260816,impA,R,P02,0.7818681229354141,0.8261893301455405,0,1,0
P10,G5,random_impostor,697,P08,G2,20260816,impA,R,P02,0.7938265288892252,0.9425637120371961,0,1,0
P10,G5,random_impostor,698,P08,G2,20260816,impA,R,P02,0.8049720663649327,0.7942802401295664,0,0,0
P10,G5,random_impostor,699,P08,G2,20260816,impA,R,P02,0.7803788488615107,0.9261763805370484,0,1,0
P10,G5,random_impostor,700,P08,G2,20260817,impA,R,P02,0.7874630470619995,0.9440584968717924,0,1,0
P10,G5,random_impostor,701,P08,G2,20260817,impA,R,P02,0.7834339471896583,0.9397769058220322,0,1,0
P10,G5,random_impostor,702,P08,G2,20260817,impA,R,P02,0.7810776212863849,0.9362165172582537,0,1,0
P10,G5,random_impostor,703,P08,G2,20260817,impA,R,P02,0.7832016100801928,0.9320361975042926,0,1,0
P10,G5,random_impostor,704,P08,G2,20260818,impA,R,P02,0.7995000255447804,0.954011593952748,0,1,0
P10,G5,random_impostor,705,P08,G2,20260818,impA,R,P02,0.8065532445619494,0.6635417427182076,0,0,0
P10,G5,random_impostor,706,P08,G2,20260818,impA,R,P02,0.7965788895977959,0.8273804978034125,0,1,0
P10,G5,random_impostor,707,P08,G2,20260818,impA,R,P02,0.7743226375561929,0.8666510715838363,0,1,0
P10,G5,random_impostor,708,P09,G2,20260815,impA,R,P02,0.6492459470819316,0.07130302234159534,0,0,0
P10,G5,random_impostor,709,P09,G2,20260815,impA,R,P02,0.659047323693586,0.155695342480552,0,0,0
P10,G5,random_impostor,710,P09,G2,20260815,impA,R,P02,0.6661294323811111,0.2909565246559405,0,0,0
P10,G5,random_impostor,711,P09,G2,20260815,impA,R,P02,0.7157137631921504,0.44700053105968507,0,0,0
P10,G5,random_impostor,712,P09,G2,20260817,impA,R,P02,0.7214770839103448,0.5998987571733962,0,0,0
P10,G5,random_impostor,713,P09,G2,20260817,impA,R,P02,0.6928981303641382,0.33356794071979123,0,0,0
P10,G5,random_impostor,714,P09,G2,20260817,impA,R,P02,0.6471777959066787,0.23147918352598537,0,0,0
P10,G5,random_impostor,715,P09,G2,20260817,impA,R,P02,0.7409277714910695,0.6636226121920568,0,0,0
P10,G5,random_impostor,716,P09,G2,20260818,impA,R,P02,0.7355253184218934,0.529661882888838,0,0,0
P10,G5,random_impostor,717,P09,G2,20260818,impA,R,P02,0.7035813579733022,0.54329227696941,0,0,0
P10,G5,random_impostor,718,P09,G2,20260818,impA,R,P02,0.7180317696092535,0.539719187059888,0,0,0
P10,G5,random_impostor,719,P09,G2,20260818,impA,R,P02,0.7330674782283064,0.5130420732041869,0,0,0
P10,G5,random_impostor,720,P09,G2,20260819,impA,R,P02,0.7477909985800872,0.7441578330715675,0,0,0
P10,G5,random_impostor,721,P09,G2,20260819,impA,R,P02,0.7380397686864961,0.5759489280596904,0,0,0
P10,G5,random_impostor,722,P09,G2,20260819,impA,R,P02,0.7446274696478241,0.6243182423399938,0,0,0
P10,G5,random_impostor,723,P09,G2,20260819,impA,R,P02,0.7437967426028715,0.5949354061035356,0,0,0
P10,G5,random_impostor,724,P09,G2,20260820,impA,R,P02,0.716670646007358,0.2831765666793334,0,0,0
P10,G5,random_impostor,725,P09,G2,20260820,impA,R,P02,0.6952832924187545,0.2539449554464537,0,0,0
P10,G5,random_impostor,726,P09,G2,20260820,impA,R,P02,0.7089642154372009,0.3526628581223048,0,0,0
P10,G5,random_impostor,727,P09,G2,20260820,impA,R,P02,0.712566321533515,0.4010197022973049,0,0,0
P10,G5,random_impostor,728,P09,G2,20260821,impA,R,P02,0.7011954369766591,0.36341330492098944,0,0,0
P10,G5,random_impostor,729,P09,G2,20260821,impA,R,P02,0.7132202286505733,0.4394020477012885,0,0,0
P10,G5,random_impostor,730,P09,G2,20260821,impA,R,P02,0.6561080340042579,0.10441845953052185,0,0,0
P10,G5,random_impostor,731,P09,G2,20260821,impA,R,P02,0.7178518974875551,0.42462940270306393,0,0,0
P10,G5,random_impostor,756,X05,G2,20260813,impA,L,P02,0.757123450555526,0.8745333751783537,0,1,0
P10,G5,random_impostor,757,X05,G2,20260813,impA,L,P02,0.7814044577226472,0.9533130251048804,0,1,0
P10,G5,random_impostor,758,X06,G2,20260813,impA,L,P02,0.782652084209785,0.9634321804490688,0,1,0
P10,G5,random_impostor,759,X06,G2,20260813,impA,L,P02,0.7783321149968756,0.9286467924810252,0,1,0
P10,G5,random_impostor,760,X07,G2,20260813,impA,L,P02,0.760920231267878,0.9107441248071441,0,1,0
P10,G5,random_impostor,761,X07,G2,20260813,impA,L,P02,0.7502647587505964,0.9174547189119926,0,1,0
P10,G5,random_impostor,762,X08,G2,20260813,impA,L,P02,0.8360533913945447,0.865738621259629,0,1,0
P10,G5,random_impostor,763,X08,G2,20260813,impA,L,P02,0.8269169716355853,0.5745221007924697,0,0,0
P10,G5,random_impostor,764,X09,G2,20260814,impA,R,P02,0.7378576434515871,0.8182550879253159,0,0,0
P10,G5,random_impostor,765,X09,G2,20260814,impA,R,P02,0.7285873886651437,0.7867305421145366,0,0,0
P10,G5,random_impostor,766,X10,G2,20260814,impA,R,P02,0.7354122049060171,0.7337357415695107,0,0,0
P10,G5,random_impostor,767,X10,G2,20260814,impA,R,P02,0.7537097760773567,0.9181333382527876,0,1,0
P10,G5,random_impostor,768,X11,G2,20260814,impA,R,P02,0.7412624928944136,0.5758730460380664,0,0,0
P10,G5,random_impostor,769,X11,G2,20260814,impA,R,P02,0.7261547273823246,0.7403563899624943,0,0,0
P10,G5,random_impostor,770,X12,G2,20260814,impA,R,P02,0.7810348858782745,0.6573395727499869,0,0,0
P10,G5,random_impostor,771,X12,G2,20260814,impA,R,P02,0.805396810124046,0.8070377360032824,0,0,0
P10,G5,random_impostor,772,X13,G2,20260814,impA,R,P02,0.787172254617301,0.9332891479066435,0,1,0
P10,G5,random_impostor,773,X13,G2,20260814,impA,R,P02,0.7900511941701396,0.9004087473985187,0,1,0
P10,G5,random_impostor,774,X14,G2,20260814,impA,R,P02,0.6962878458987807,0.7042632729551197,0,0,0
P10,G5,random_impostor,775,X14,G2,20260814,impA,R,P02,0.7584358174757763,0.8677955404632367,0,1,0
P10,G5,random_impostor,776,X15,G2,20260814,impA,R,P02,0.7498542025018058,0.7473864709925928,0,0,0
P10,G5,random_impostor,777,X15,G2,20260814,impA,R,P02,0.7072974886255174,0.6732281136050086,0,0,0
P10,G5,random_impostor,778,X16,G2,20260814,impA,R,P02,0.7889536002184716,0.7697118102414942,0,0,0
P10,G5,random_impostor,779,X16,G2,20260814,impA,R,P02,0.8014639973110422,0.626589006785532,0,0,0
P10,G5,random_impostor,780,X17,G2,20260814,impA,R,P02,0.8024433314672478,0.7741458374144607,0,0,0
P10,G5,random_impostor,781,X18,G2,20260814,impA,R,P02,0.7794753481988987,0.7116502999054117,0,0,0
P10,G5,random_impostor,782,X18,G2,20260814,impA,R,P02,0.7712263208761897,0.8034290618240572,0,0,0
P10,G5,random_impostor,1076,P08,G3,20260813,impA,L,P03,0.42008548859347505,0.023986063542834883,0,0,0
P10,G5,random_impostor,1077,P08,G3,20260813,impA,L,P03,0.34407824511951113,-0.006655902036612878,0,0,0
P10,G5,random_impostor,1078,P08,G3,20260813,impA,L,P03,0.40091299578317635,-0.008902148785059717,0,0,0
P10,G5,random_impostor,1079,P08,G3,20260813,impA,L,P03,0.2644716162300048,0.07706644175552715,0,0,0
P10,G5,random_impostor,1080,P08,G3,20260814,impA,L,P03,0.4530535265708815,-0.00037595901603693777,0,0,0
P10,G5,random_impostor,1081,P08,G3,20260814,impA,L,P03,0.4574326980096402,-0.016115713617565783,0,0,0
P10,G5,random_impostor,1082,P08,G3,20260814,impA,L,P03,0.45332511786329827,0.07129085822936436,0,0,0
P10,G5,random_impostor,1083,P08,G3,20260814,impA,L,P03,0.501240913935959,0.08381812073801184,0,0,0
P10,G5,random_impostor,1084,P08,G3,20260815,impA,L,P03,0.49577982041957097,0.1739560192280239,0,0,0
P10,G5,random_impostor,1085,P08,G3,20260815,impA,L,P03,0.5209081467824233,0.12774780321035414,0,0,0
P10,G5,random_impostor,1086,P08,G3,20260815,impA,L,P03,0.5228832950325739,0.27155404417352486,0,0,0
P10,G5,random_impostor,1087,P08,G3,20260815,impA,L,P03,0.48893010998120784,0.050807502139940924,0,0,0
P10,G5,random_impostor,1088,P08,G3,20260816,impA,L,P03,0.5093358554839517,0.2286196848915008,0,0,0
P10,G5,random_impostor,1089,P08,G3,20260816,impA,L,P03,0.4797477219723459,0.30237623806586056,0,0,0
P10,G5,random_impostor,1090,P08,G3,20260816,impA,L,P03,0.4771821387614625,0.1261461003916226,0,0,0
P10,G5,random_impostor,1091,P08,G3,20260816,impA,L,P03,0.4986693991501909,0.37874816628466645,0,0,0
P10,G5,random_impostor,1092,P08,G3,20260817,impA,L,P03,0.48982177072594657,0.22508501225678584,0,0,0
P10,G5,random_impostor,1093,P08,G3,20260817,impA,L,P03,0.4938374944373849,0.13963103071954566,0,0,0
P10,G5,random_impostor,1094,P08,G3,20260817,impA,L,P03,0.4933937324863157,0.5123842588218497,0,0,0
P10,G5,random_impostor,1095,P08,G3,20260817,impA,L,P03,0.4580658876348716,0.08409700792357336,0,0,0
P10,G5,random_impostor,1096,P08,G3,20260818,impA,L,P03,0.4569184547795877,0.14504566130650282,0,0,0
P10,G5,random_impostor,1097,P08,G3,20260818,impA,L,P03,0.4695520457621529,0.24996092269906417,0,0,0
P10,G5,random_impostor,1098,P08,G3,20260818,impA,L,P03,0.45224670826688196,0.07090543508213343,0,0,0
P10,G5,random_impostor,1099,P08,G3,20260818,impA,L,P03,0.4346287765674152,0.23735332329999073,0,0,0
P10,G5,random_impostor,1100,P09,G3,20260815,impA,R,P03,0.4535330824338332,0.765284911831349,0,0,0
P10,G5,random_impostor,1101,P09,G3,20260815,impA,R,P03,0.47838315237148565,0.39063565727941696,0,0,0
P10,G5,random_impostor,1102,P09,G3,20260815,impA,R,P03,0.468962462482904,0.5725590935973915,0,0,0
P10,G5,random_impostor,1103,P09,G3,20260815,impA,R,P03,0.4623404802379667,0.22951068381210346,0,0,0
P10,G5,random_impostor,1104,P09,G3,20260817,impA,L,P03,0.524164194453237,0.5530911912278678,0,0,0
P10,G5,random_impostor,1105,P09,G3,20260817,impA,L,P03,0.5066271168160048,0.4262599891565457,0,0,0
P10,G5,random_impostor,1106,P09,G3,20260817,impA,L,P03,0.408512790547771,0.46499820723794116,0,0,0
P10,G5,random_impostor,1107,P09,G3,20260817,impA,L,P03,0.46963058512392797,0.5294238437785888,0,0,0
P10,G5,random_impostor,1108,P09,G3,20260818,impA,L,P03,0.49976163588319644,0.38196146305416306,0,0,0
P10,G5,random_impostor,1109,P09,G3,20260818,impA,L,P03,0.4358956478777132,0.4523075609304643,0,0,0
P10,G5,random_impostor,1110,P09,G3,20260818,impA,L,P03,0.44908669744282403,0.4554744823559932,0,0,0
P10,G5,random_impostor,1111,P09,G3,20260818,impA,L,P03,0.4007361250593799,0.5336674971879726,0,0,0
P10,G5,random_impostor,1112,P09,G3,20260819,impA,L,P03,0.47865368076681286,0.3832328301224919,0,0,0
P10,G5,random_impostor,1113,P09,G3,20260819,impA,L,P03,0.4212203078644548,0.36481790181820883,0,0,0
P10,G5,random_impostor,1114,P09,G3,20260819,impA,L,P03,0.4367928340529271,0.32698920810991505,0,0,0
P10,G5,random_impostor,1115,P09,G3,20260819,impA,L,P03,0.5033971155417711,0.3417980173769153,0,0,0
P10,G5,random_impostor,1116,P09,G3,20260820,impA,L,P03,0.48972226787137874,0.45809922916324897,0,0,0
P10,G5,random_impostor,1117,P09,G3,20260820,impA,L,P03,0.48149172580990307,0.44674213441235855,0,0,0
P10,G5,random_impostor,1118,P09,G3,20260820,impA,L,P03,0.4747360950573949,0.8504935148685168,0,1,0
P10,G5,random_impostor,1119,P09,G3,20260820,impA,L,P03,0.47309987446889845,0.7435000312079529,0,0,0
P10,G5,random_impostor,1120,P09,G3,20260821,impA,L,P03,0.3775822806607169,0.3599051634348539,0,0,0
P10,G5,random_impostor,1121,P09,G3,20260821,impA,L,P03,0.4619374480695809,0.40886422102754616,0,0,0
P10,G5,random_impostor,1122,P09,G3,20260821,impA,L,P03,0.4550009615389097,0.3651600328415162,0,0,0
P10,G5,random_impostor,1123,P09,G3,20260821,impA,L,P03,0.4454102877361388,0.1991525085970429,0,0,0
P10,G5,random_impostor,1148,X03,G3,20260814,impA,L,P03,0.4926189456972255,-0.1598672195053112,0,0,0
P10,G5,random_impostor,1149,X03,G3,20260814,impA,L,P03,0.41593801764589916,-0.16248070801818268,0,0,0
P10,G5,random_impostor,1150,X05,G3,20260813,impA,L,P03,0.38665090632547144,-0.21332561596326605,0,0,0
P10,G5,random_impostor,1151,X05,G3,20260813,impA,L,P03,0.42678201115950487,-0.07245446878289788,0,0,0
P10,G5,random_impostor,1152,X06,G3,20260813,impA,L,P03,0.3920100985397067,0.37523917882875296,0,0,0
P10,G5,random_impostor,1153,X06,G3,20260813,impA,L,P03,0.4330190301836874,0.47074179704571784,0,0,0
P10,G5,random_impostor,1154,X07,G3,20260813,impA,L,P03,0.23303326297549729,-0.3424087468645628,0,0,0
P10,G5,random_impostor,1155,X07,G3,20260813,impA,L,P03,0.29772510801912433,0.044940029148591826,0,0,0
P10,G5,random_impostor,1156,X08,G3,20260813,impA,L,P03,0.44255919954913125,0.30607501733763764,0,0,0
P10,G5,random_impostor,1157,X08,G3,20260813,impA,L,P03,0.41641755065361064,0.024336582612823107,0,0,0
P10,G5,random_impostor,1158,X09,G3,20260814,impA,R,P03,0.4521055338626403,0.6573857875398843,0,0,0
P10,G5,random_impostor,1159,X09,G3,20260814,impA,R,P03,0.4289270049829353,0.6951245280855652,0,0,0
P10,G5,random_impostor,1160,X10,G3,20260814,impA,L,P03,0.46204023612733636,0.08725688820690898,0,0,0
P10,G5,random_impostor,1161,X10,G3,20260814,impA,L,P03,0.46528566987639786,-0.01729225028174517,0,0,0
P10,G5,random_impostor,1162,X11,G3,20260814,impA,L,P03,0.31525199373391716,0.009969466076381883,0,0,0
P10,G5,random_impostor,1163,X11,G3,20260814,impA,L,P03,0.3660061216054512,0.4278186026193168,0,0,0
P10,G5,random_impostor,1164,X12,G3,20260814,impA,L,P03,0.4988891525416359,0.7181237236017818,0,0,0
P10,G5,random_impostor,1165,X12,G3,20260814,impA,L,P03,0.44634548548699193,0.7347434053827427,0,0,0
P10,G5,random_impostor,1166,X13,G3,20260814,impA,L,P03,0.37640405899976453,-0.09545711833566523,0,0,0
P10,G5,random_impostor,1167,X13,G3,20260814,impA,L,P03,0.46016681302476775,-0.05935814966256509,0,0,0
P10,G5,random_impostor,1168,X14,G3,20260814,impA,R,P03,0.28362420213673456,0.7272064162601957,0,0,0
P10,G5,random_impostor,1169,X14,G3,20260814,impA,L,P03,0.2061302801080668,0.6410778315331525,0,0,0
P10,G5,random_impostor,1170,X15,G3,20260814,impA,L,P03,0.17528838050573997,0.02171868461041477,0,0,0
P10,G5,random_impostor,1171,X15,G3,20260814,impA,L,P03,0.1545018392629609,0.0864256154136477,0,0,0
P10,G5,random_impostor,1172,X16,G3,20260814,impA,L,P03,0.45555883985875184,0.2921252623650247,0,0,0
P10,G5,random_impostor,1173,X16,G3,20260814,impA,L,P03,0.47710672305550267,0.14991821139642464,0,0,0
P10,G5,random_impostor,1174,X17,G3,20260814,impA,R,P03,0.19996410383885183,0.4005412623954535,0,0,0
P10,G5,random_impostor,1175,X17,G3,20260814,impA,L,P03,0.41098051635277255,0.28802157888257585,0,0,0
P10,G5,random_impostor,1176,X18,G3,20260814,impA,L,P03,0.4620802089870074,0.1297062142455685,0,0,0
P10,G5,random_impostor,1177,X18,G3,20260814,impA,L,P03,0.4402925740598687,0.3451588226326297,0,0,0
P10,G5,random_impostor,1470,P08,G4,20260813,impA,L,P04,0.6538897914511715,-0.035630262155142645,0,0,0
P10,G5,random_impostor,1471,P08,G4,20260813,impA,L,P04,0.639001689869081,-0.004879763668276846,0,0,0
P10,G5,random_impostor,1472,P08,G4,20260813,impA,L,P04,0.5607950920093194,-0.0020365175711563495,0,0,0
P10,G5,random_impostor,1473,P08,G4,20260813,impA,L,P04,0.5257438501031725,-0.09130739493987815,0,0,0
P10,G5,random_impostor,1474,P08,G4,20260814,impA,L,P04,0.6830851001541329,-0.10268412401800725,0,0,0
P10,G5,random_impostor,1475,P08,G4,20260814,impA,L,P04,0.7528226510763378,-0.13055494279372737,0,0,0
P10,G5,random_impostor,1476,P08,G4,20260814,impA,L,P04,0.46957235063977426,-0.15453330051726225,0,0,0
P10,G5,random_impostor,1477,P08,G4,20260814,impA,L,P04,0.7319907816984539,-0.09521568192850804,0,0,0
P10,G5,random_impostor,1478,P08,G4,20260815,impA,L,P04,0.7906293340479129,-0.00938903357568142,0,0,0
P10,G5,random_impostor,1479,P08,G4,20260815,impA,L,P04,0.6722092267413062,-0.08338358657020954,0,0,0
P10,G5,random_impostor,1480,P08,G4,20260815,impA,L,P04,0.7083532878780876,-0.08639493154878201,0,0,0
P10,G5,random_impostor,1481,P08,G4,20260815,impA,L,P04,0.6783651739469725,-0.04826546785785797,0,0,0
P10,G5,random_impostor,1482,P08,G4,20260816,impA,L,P04,0.750717215896101,0.0991293346264819,0,0,0
P10,G5,random_impostor,1483,P08,G4,20260816,impA,L,P04,0.7557252687913796,-0.0659582705870842,0,0,0
P10,G5,random_impostor,1484,P08,G4,20260816,impA,L,P04,0.7866446331665788,0.5543861923841913,0,0,0
P10,G5,random_impostor,1485,P08,G4,20260816,impA,L,P04,0.689413960319082,0.38238868976795715,0,0,0
P10,G5,random_impostor,1486,P08,G4,20260817,impA,L,P04,0.7489737493015786,-0.03733875091781838,0,0,0
P10,G5,random_impostor,1487,P08,G4,20260817,impA,L,P04,0.7804378135393495,0.5357164978733092,0,0,0
P10,G5,random_impostor,1488,P08,G4,20260817,impA,L,P04,0.7578470866985947,0.3365872323644642,0,0,0
P10,G5,random_impostor,1489,P08,G4,20260817,impA,L,P04,0.7368834384410019,0.10842780231080926,0,0,0
P10,G5,random_impostor,1490,P08,G4,20260818,impA,L,P04,0.7316332180795548,-0.07336861836990216,0,0,0
P10,G5,random_impostor,1491,P08,G4,20260818,impA,L,P04,0.7481632686765503,-0.06645070223051565,0,0,0
P10,G5,random_impostor,1492,P08,G4,20260818,impA,L,P04,0.7560348650707311,-0.008736012163443902,0,0,0
P10,G5,random_impostor,1493,P08,G4,20260818,impA,L,P04,0.760584955215384,-0.10163897246952354,0,0,0
P10,G5,random_impostor,1494,P09,G4,20260815,impA,R,P04,0.5457837611164953,0.38013678899901415,0,0,0
P10,G5,random_impostor,1495,P09,G4,20260815,impA,R,P04,0.5344803377584723,0.3062021355656308,0,0,0
P10,G5,random_impostor,1496,P09,G4,20260815,impA,R,P04,0.5538466101631663,0.3370192600041025,0,0,0
P10,G5,random_impostor,1497,P09,G4,20260815,impA,R,P04,0.5157153386342949,0.47189052307035334,0,0,0
P10,G5,random_impostor,1498,P09,G4,20260817,impA,L,P04,0.5926031898064922,0.9428770769125765,0,1,0
P10,G5,random_impostor,1499,P09,G4,20260817,impA,L,P04,0.5725694597056181,0.9481322717488527,0,1,0
P10,G5,random_impostor,1500,P09,G4,20260817,impA,L,P04,0.5314579717679766,0.961037857396192,0,1,0
P10,G5,random_impostor,1501,P09,G4,20260817,impA,L,P04,0.5344973254680317,0.9438582763210774,0,1,0
P10,G5,random_impostor,1502,P09,G4,20260818,impA,L,P04,0.6491936009494585,0.9380796449732068,0,1,0
P10,G5,random_impostor,1503,P09,G4,20260818,impA,L,P04,0.6336004825847117,0.9218699569294349,0,1,0
P10,G5,random_impostor,1504,P09,G4,20260818,impA,L,P04,0.6683031902169103,0.9180365889586899,0,1,0
P10,G5,random_impostor,1505,P09,G4,20260818,impA,L,P04,0.6752156494387505,0.9185800381871747,0,1,0
P10,G5,random_impostor,1506,P09,G4,20260819,impA,L,P04,0.7029553003126506,0.7855050617651372,0,0,0
P10,G5,random_impostor,1507,P09,G4,20260819,impA,L,P04,0.6286589318003968,0.9527824594791783,0,1,0
P10,G5,random_impostor,1508,P09,G4,20260819,impA,L,P04,0.6663190662763735,0.9073551792100907,0,1,0
P10,G5,random_impostor,1509,P09,G4,20260819,impA,L,P04,0.6881199764518536,0.934321832332559,0,1,0
P10,G5,random_impostor,1510,P09,G4,20260820,impA,L,P04,0.5871691029880964,0.9532770483698335,0,1,0
P10,G5,random_impostor,1511,P09,G4,20260820,impA,L,P04,0.6775699207668014,0.9132786032131683,0,1,0
P10,G5,random_impostor,1512,P09,G4,20260820,impA,L,P04,0.6761115546952521,0.8205163164712792,0,0,0
P10,G5,random_impostor,1513,P09,G4,20260820,impA,L,P04,0.6953899145143908,0.9172201257153605,0,1,0
P10,G5,random_impostor,1514,P09,G4,20260821,impA,L,P04,0.5882624172292815,0.8993820506689088,0,1,0
P10,G5,random_impostor,1515,P09,G4,20260821,impA,L,P04,0.6626055169523288,0.936568127881878,0,1,0
P10,G5,random_impostor,1516,P09,G4,20260821,impA,L,P04,0.625410127475656,0.9531475234225693,0,1,0
P10,G5,random_impostor,1517,P09,G4,20260821,impA,L,P04,0.5943684725489633,0.8776751785809472,0,1,0
P10,G5,random_impostor,1538,X05,G4,20260813,impA,L,P04,0.6390212867443903,0.810950946171973,0,0,0
P10,G5,random_impostor,1539,X05,G4,20260813,impA,L,P04,0.5766638179087795,0.6866621184393371,0,0,0
P10,G5,random_impostor,1540,X06,G4,20260813,impA,L,P04,0.4908592759094743,0.47001929689712957,0,0,0
P10,G5,random_impostor,1541,X06,G4,20260813,impA,L,P04,0.5486706695634236,0.6170103158965354,0,0,0
P10,G5,random_impostor,1542,X07,G4,20260813,impA,L,P04,0.6048031205122715,0.7419771602933383,0,0,0
P10,G5,random_impostor,1543,X07,G4,20260813,impA,L,P04,0.5771580892023371,0.5103445116342712,0,0,0
P10,G5,random_impostor,1544,X08,G4,20260813,impA,L,P04,0.4171047385514007,0.7860317529138459,0,0,0
P10,G5,random_impostor,1545,X08,G4,20260813,impA,L,P04,0.3278449866673041,0.51619703258949,0,0,0
P10,G5,random_impostor,1546,X09,G4,20260814,impA,L,P04,0.5778093098538464,0.46103401292627555,0,0,0
P10,G5,random_impostor,1547,X09,G4,20260814,impA,L,P04,0.5578298507949984,0.4821737326470646,0,0,0
P10,G5,random_impostor,1548,X10,G4,20260814,impA,L,P04,0.5423727309426091,0.5577381652084648,0,0,0
P10,G5,random_impostor,1549,X10,G4,20260814,impA,L,P04,0.526922874219082,0.6029458499429885,0,0,0
P10,G5,random_impostor,1550,X11,G4,20260814,impA,L,P04,0.15817728817184387,-0.022168781662822667,0,0,0
P10,G5,random_impostor,1551,X11,G4,20260814,impA,L,P04,0.07623231494212794,-0.2669522278723685,0,0,0
P10,G5,random_impostor,1552,X12,G4,20260814,impA,L,P04,0.5883393857036123,0.46466544474255056,0,0,0
P10,G5,random_impostor,1553,X12,G4,20260814,impA,L,P04,0.5981277611917175,0.556526410947209,0,0,0
P10,G5,random_impostor,1554,X13,G4,20260814,impA,L,P04,0.4599715019684366,0.6253030157014163,0,0,0
